,case,rmse,chi,privacy,real,uniform,uniform2,nclasses,uniform_original
19589,4mff_18_uniform,21.417865421573747,7.786978494142401,4,m,0,0,18,1
19590,4ftt_18_uniform,32.054153397024855,18.271881744868903,4,f,1,1,18,1
19591,4ttt_18_uniform,30.775396016948346,17.292769537491093,4,t,1,1,18,1
19592,4mtt_18_uniform,32.80482052991603,19.233242837066978,4,m,1,1,18,1
19593,4tffNone_18_uniform,14.380032560057177,3.9101689811323803,4,t,0,0,18,1
19594,4fff_18_uniform,22.14680526990461,8.800067678324163,4,f,0,0,18,1
19595,4mff_18_uniform,18.51480042027841,6.138371420934037,4,m,0,0,18,1
19596,4ftt_18_uniform,31.08607003144656,20.407370534610365,4,f,1,1,18,1
19597,4ttt_18_uniform,29.007003464680732,15.438500471560019,4,t,1,1,18,1
19598,4mtt_18_uniform,28.27929896585133,13.829939132623814,4,m,1,1,18,1
19599,4tffNone_18_uniform,24.018561062820844,10.182078079737321,4,t,0,0,18,1
19600,4fff_18_uniform,22.79405475774724,7.95348503498791,4,f,0,0,18,1
19601,4mff_18_uniform,20.758949455718792,7.552017895052577,4,m,0,0,18,1
19602,4ftt_18_uniform,33.28147006969494,21.90146955325415,4,f,1,1,18,1
19603,4ttt_18_uniform,36.27843712179454,23.451651035427968,4,t,1,1,18,1
19604,4mtt_18_uniform,40.219709098898264,28.96313267286847,4,m,1,1,18,1
19605,4tffNone_18_uniform,20.685550738915765,7.37001586328753,4,t,0,0,18,1
19606,4fff_18_uniform,20.67436182835174,7.8805820256028545,4,f,0,0,18,1
19607,4mff_18_uniform,27.20939050173037,12.572945306475185,4,m,0,0,18,1
19608,4ftt_18_uniform,39.251592324388575,27.770088050278215,4,f,1,1,18,1
19609,4ttt_18_uniform,26.652274762203696,12.02535271150353,4,t,1,1,18,1
19610,4mtt_18_uniform,41.86361785608119,33.31836171305259,4,m,1,1,18,1
19611,4tffNone_18_uniform,20.61307290629436,7.3117666683862135,4,t,0,0,18,1
19612,4fff_18_uniform,17.733842607213152,5.501975423025244,4,f,0,0,18,1
19613,4mff_18_uniform,22.513149529198635,8.07062124598676,4,m,0,0,18,1
19614,4ftt_18_uniform,30.84538052934345,18.27675484065476,4,f,1,1,18,1
19615,4ttt_18_uniform,22.523598735548457,8.72359476288851,4,t,1,1,18,1
19616,4mtt_18_uniform,34.930287717108776,24.024166859212553,4,m,1,1,18,1
19617,4tffNone_18_uniform,23.503965186633494,9.87770959623661,4,t,0,0,18,1
19618,4fff_18_uniform,19.03213463738935,7.171155649824112,4,f,0,0,18,1
19619,4mff_18_uniform,18.46825029321625,6.3522796560442725,4,m,0,0,18,1
19620,4ftt_18_exponential,544.8646907719384,34476.10318403247,4,f,1,1,18,0
19621,4ttt_18_exponential,483.4595704399697,15801.133844591102,4,t,1,1,18,0
19622,4mtt_18_exponential,489.50561794528977,20091.656643113187,4,m,1,1,18,0
19623,4tffNone_18_exponential,6.2578854570615245,4.037356648323064,4,t,0,0,18,0
19624,4fff_18_exponential,268.06011033132114,233.7347202781598,4,f,0,0,18,0
19625,4mff_18_exponential,6.50142481595087,3.935747197383368,4,m,0,0,18,0
19626,4ftt_18_exponential,546.9496091963134,25395.907216328855,4,f,1,1,18,0
19627,4ttt_18_exponential,482.88685916061127,25826.72331118972,4,t,1,1,18,0
19628,4mtt_18_exponential,467.36398422428744,15326.15739350804,4,m,1,1,18,0
19629,4tffNone_18_exponential,6.160474786280589,5.574079695496972,4,t,0,0,18,0
19630,4fff_18_exponential,224.38792298185217,166.95587429640779,4,f,0,0,18,0
19631,4mff_18_exponential,4.868567657474656,3.6844131954029367,4,m,0,0,18,0
19632,4ftt_18_exponential,531.9845216263345,25942.132545133663,4,f,1,1,18,0
19633,4ttt_18_exponential,477.79513130629533,23005.557233483458,4,t,1,1,18,0
19634,4mtt_18_exponential,507.6569030851447,20015.541014073737,4,m,1,1,18,0
19635,4tffNone_18_exponential,1.914774830650717,0.9124002264061561,4,t,0,0,18,0
19636,4fff_18_exponential,222.35261716714194,165.67851880556697,4,f,0,0,18,0
19637,4mff_18_exponential,4.613192318793378,2.7712181292429277,4,m,0,0,18,0
19638,4ftt_18_exponential,523.4562123520935,13634.748016953687,4,f,1,1,18,0
19639,4ttt_18_exponential,477.9818249682722,23386.125131513203,4,t,1,1,18,0
19640,4mtt_18_exponential,479.1499308671556,13348.288352238369,4,m,1,1,18,0
19641,4tffNone_18_exponential,3.498367436883245,2.0882283376031903,4,t,0,0,18,0
19642,4fff_18_exponential,253.82536996925168,210.16994652767568,4,f,0,0,18,0
19643,4mff_18_exponential,3.4934597882231606,2.454045047689821,4,m,0,0,18,0
19644,4ftt_18_exponential,566.3244432302035,26932.61889886207,4,f,1,1,18,0
19645,4ttt_18_exponential,494.50183265585576,24803.73232398373,4,t,1,1,18,0
19646,4mtt_18_exponential,504.94136417013806,29164.622859690084,4,m,1,1,18,0
19647,4tffNone_18_exponential,3.8580352287128012,1.5092553636725885,4,t,0,0,18,0
19648,4fff_18_exponential,208.36007571412625,146.20149167673094,4,f,0,0,18,0
19649,4mff_18_exponential,3.2201841907344435,1.9679350649620542,4,m,0,0,18,0
19650,4ftt_18_exponential,533.7395490780124,16827.10335869223,4,f,1,1,18,0
19651,4ttt_18_exponential,484.3230133392383,17947.889856473543,4,t,1,1,18,0
19652,4mtt_18_exponential,483.05877618567285,18762.561710896283,4,m,1,1,18,0
19653,4tffNone_18_exponential,5.298266698941299,2.7626853186960334,4,t,0,0,18,0
19654,4fff_18_exponential,237.55690213838764,187.27693203654533,4,f,0,0,18,0
19655,4mff_18_exponential,4.895411002861154,2.51768314690056,4,m,0,0,18,0
19656,4ftt_18_exponential,528.4709369965391,26105.6390492856,4,f,1,1,18,0
19657,4ttt_18_exponential,478.5880600788114,17745.327667887927,4,t,1,1,18,0
19658,4mtt_18_exponential,493.8471107033026,17887.032685854603,4,m,1,1,18,0
19659,4tffNone_18_exponential,4.068991090913421,1.4429165902703884,4,t,0,0,18,0
19660,4fff_18_exponential,8.126126653461346e-12,1.860537232287483e-25,4,f,0,0,18,0
19661,4mff_18_exponential,7.494502124059033,5.312904938009924,4,m,0,0,18,0
19662,4ftt_18_exponential,528.3202745494441,30797.34525058374,4,f,1,1,18,0
19663,4ttt_18_exponential,462.33395668066606,24181.907057887387,4,t,1,1,18,0
19664,4mtt_18_exponential,524.7746837929589,31044.556592041587,4,m,1,1,18,0
19665,4tffNone_18_exponential,2.202805166159532,1.4416850689602752,4,t,0,0,18,0
19666,4fff_18_exponential,193.59297528691621,131.23454820305614,4,f,0,0,18,0
19667,4mff_18_exponential,2.1558462136363676,0.8856503579813894,4,m,0,0,18,0
19668,4ftt_18_exponential,541.1307605375987,31887.97521924779,4,f,1,1,18,0
19669,4ttt_18_exponential,480.21277835976,15824.564807933728,4,t,1,1,18,0
19670,4mtt_18_exponential,495.29864728262686,26209.372006049547,4,m,1,1,18,0
19671,4tffNone_18_exponential,4.0560452026686935,2.7582691177857077,4,t,0,0,18,0
19672,4fff_18_exponential,198.9224451835601,137.81785270288685,4,f,0,0,18,0
19673,4mff_18_exponential,3.818041051243952,2.5893073603620396,4,m,0,0,18,0
19674,4ftt_18_exponential,538.61396194306,24137.79887789631,4,f,1,1,18,0
19675,4ttt_18_exponential,480.0069986468947,29655.88432205616,4,t,1,1,18,0
19676,4mtt_18_exponential,482.6680730584943,9144.27804417356,4,m,1,1,18,0
19677,4tffNone_18_exponential,5.643632678218239,4.7067108559309725,4,t,0,0,18,0
19678,4fff_18_exponential,193.01686722804723,129.81331024701456,4,f,0,0,18,0
19679,4mff_18_exponential,6.756811227271948,4.996930734106734,4,m,0,0,18,0
19680,5ftt_18_uniform,30.34371006882229,17.79752082176184,5,f,1,1,18,1
19681,5ttt_18_uniform,32.57583744411167,17.997983378311154,5,t,1,1,18,1
19682,5mtt_18_uniform,27.997354372366193,15.152123264358165,5,m,1,1,18,1
19683,5tffNone_18_uniform,27.634528407989485,15.309725591050084,5,t,0,0,18,1
19684,5fff_18_uniform,18.520188505132925,6.529814104048843,5,f,0,0,18,1
19685,5mff_18_uniform,22.888302360420163,9.91502595879228,5,m,0,0,18,1
19686,5ftt_18_uniform,37.50621347700564,30.899752022283526,5,f,1,1,18,1
19687,5ttt_18_uniform,32.18541959595837,18.298879305479122,5,t,1,1,18,1
19688,5mtt_18_uniform,25.751902722462287,12.555043123074741,5,m,1,1,18,1
19689,5tffNone_18_uniform,25.721785377682885,11.25566833496418,5,t,0,0,18,1
19690,5fff_18_uniform,24.9609863025987,10.872146527953928,5,f,0,0,18,1
19691,5mff_18_uniform,22.096750749401938,9.282553862024375,5,m,0,0,18,1
19692,5ftt_18_uniform,30.194840537113908,15.225582088319337,5,f,1,1,18,1
19693,5ttt_18_uniform,34.194433161835924,22.93551384271465,5,t,1,1,18,1
19694,5mtt_18_uniform,27.84879809894051,15.817821076508592,5,m,1,1,18,1
19695,5tffNone_18_uniform,23.018301958034062,9.922401220459781,5,t,0,0,18,1
19696,5fff_18_uniform,19.268518105710925,6.175254130656717,5,f,0,0,18,1
19697,5mff_18_uniform,22.737006476059353,8.784066914425098,5,m,0,0,18,1
19698,5ftt_18_uniform,30.40630214078243,16.37414925061891,5,f,1,1,18,1
19699,5ttt_18_uniform,36.40750160117424,23.866520789023063,5,t,1,1,18,1
19700,5mtt_18_uniform,33.747793709321506,21.10396884111838,5,m,1,1,18,1
19701,5tffNone_18_uniform,19.474364062049663,6.917519843053389,5,t,0,0,18,1
19702,5fff_18_uniform,20.186941290644306,7.2552362712568295,5,f,0,0,18,1
19703,5mff_18_uniform,14.527082667520478,3.8484670041560083,5,m,0,0,18,1
19704,5ftt_18_uniform,24.99530820171593,10.495400338553818,5,f,1,1,18,1
19705,5ttt_18_uniform,33.295904912625765,22.833581577792724,5,t,1,1,18,1
19706,5mtt_18_uniform,34.99805991095609,21.954235878970856,5,m,1,1,18,1
19707,5tffNone_18_uniform,28.876010344130222,13.153991803802572,5,t,0,0,18,1
19708,5fff_18_uniform,23.081942167254468,8.873846067714087,5,f,0,0,18,1
19709,5mff_18_uniform,23.316377078067877,9.923232155976164,5,m,0,0,18,1
19710,5ftt_18_uniform,29.278146740243276,16.364349406226477,5,f,1,1,18,1
19711,5ttt_18_uniform,31.10357051474052,18.326852728675583,5,t,1,1,18,1
19712,5mtt_18_uniform,26.64211833048942,12.808704823080635,5,m,1,1,18,1
19713,5tffNone_18_uniform,26.881291647187485,13.227736959227027,5,t,0,0,18,1
19714,5fff_18_uniform,15.972286327425111,4.5791735953477595,5,f,0,0,18,1
19715,5mff_18_uniform,24.17801333612066,9.761722650834589,5,m,0,0,18,1
19716,5ftt_18_uniform,46.929419028690184,40.95047720277817,5,f,1,1,18,1
19717,5ttt_18_uniform,25.248395621929753,12.678267026058196,5,t,1,1,18,1
19718,5mtt_18_uniform,30.787603726335696,17.697846575147526,5,m,1,1,18,1
19719,5tffNone_18_uniform,16.028390927725223,5.36218686705142,5,t,0,0,18,1
19720,5fff_18_uniform,17.060215023282478,5.036579326876021,5,f,0,0,18,1
19721,5mff_18_uniform,24.244269383817812,9.691178228951571,5,m,0,0,18,1
19722,5ftt_18_uniform,39.46931923017971,31.574076006963683,5,f,1,1,18,1
19723,5ttt_18_uniform,29.89198662179424,16.47531032131449,5,t,1,1,18,1
19724,5mtt_18_uniform,31.608718909679283,18.67338557098755,5,m,1,1,18,1
19725,5tffNone_18_uniform,17.939006394644412,5.817714415069532,5,t,0,0,18,1
19726,5fff_18_uniform,22.800242434265638,9.641670269502201,5,f,0,0,18,1
19727,5mff_18_uniform,21.746363320773845,8.246195400368308,5,m,0,0,18,1
19728,5ftt_18_uniform,29.849829910386777,16.35014759034581,5,f,1,1,18,1
19729,5ttt_18_uniform,27.26051728176,13.63213223175201,5,t,1,1,18,1
19730,5mtt_18_uniform,37.524642109314044,27.075408644429054,5,m,1,1,18,1
19731,5tffNone_18_uniform,24.63577969743719,11.773243515842555,5,t,0,0,18,1
19732,5fff_18_uniform,21.777563271667105,8.070126287542353,5,f,0,0,18,1
19733,5mff_18_uniform,16.840728236528438,4.710795942174577,5,m,0,0,18,1
19734,5ftt_18_uniform,27.551971093029263,14.065179653721614,5,f,1,1,18,1
19735,5ttt_18_uniform,34.243860403124074,22.58633828289881,5,t,1,1,18,1
19736,5mtt_18_uniform,31.6844004924806,16.810358320867973,5,m,1,1,18,1
19737,5tffNone_18_uniform,18.441475534462523,5.9607122069844385,5,t,0,0,18,1
19738,5fff_18_uniform,16.20501428293344,4.971571171798441,5,f,0,0,18,1
19739,5mff_18_uniform,25.591233621598594,11.09768879502041,5,m,0,0,18,1
19740,5ftt_18_exponential,522.7137167031598,30249.935109217287,5,f,1,1,18,0
19741,5ttt_18_exponential,473.15820964876474,21427.453809638428,5,t,1,1,18,0
19742,5mtt_18_exponential,476.99569063974667,17623.730166189096,5,m,1,1,18,0
19743,5tffNone_18_exponential,2.0293629691071344,1.2255765239998506,5,t,0,0,18,0
19744,5fff_18_exponential,234.4716806742782,184.43495931940012,5,f,0,0,18,0
19745,5mff_18_exponential,2.7378491851839706,1.4035900250556657,5,m,0,0,18,0
19746,5ftt_18_exponential,544.031112944704,30095.49558314287,5,f,1,1,18,0
19747,5ttt_18_exponential,453.9515392638294,4796.881541378767,5,t,1,1,18,0
19748,5mtt_18_exponential,471.0686039523645,30459.27743842276,5,m,1,1,18,0
19749,5tffNone_18_exponential,9.317137463965483e-12,2.942343886615656e-25,5,t,0,0,18,0
19750,5fff_18_exponential,248.99029521005224,203.76655490396837,5,f,0,0,18,0
19751,5mff_18_exponential,1.0521118191343901,0.4181531158185874,5,m,0,0,18,0
19752,5ftt_18_exponential,537.1093182519626,32402.10950379917,5,f,1,1,18,0
19753,5ttt_18_exponential,463.46715360329,17307.625385097046,5,t,1,1,18,0
19754,5mtt_18_exponential,469.1469800487784,16438.065911061203,5,m,1,1,18,0
19755,5tffNone_18_exponential,3.0374498981435947,2.357433799210249,5,t,0,0,18,0
19756,5fff_18_exponential,259.3325527701856,221.55564860248035,5,f,0,0,18,0
19757,5mff_18_exponential,1.2253379390943777,0.4942012834705344,5,m,0,0,18,0
19758,5ftt_18_exponential,530.82279482533,23289.718186125927,5,f,1,1,18,0
19759,5ttt_18_exponential,475.8188782911742,21105.33311891135,5,t,1,1,18,0
19760,5mtt_18_exponential,482.1584443231278,26809.46765773419,5,m,1,1,18,0
19761,5tffNone_18_exponential,1.2471817653542647,0.5635197826909806,5,t,0,0,18,0
19762,5fff_18_exponential,209.23499645629946,148.03532720755624,5,f,0,0,18,0
19763,5mff_18_exponential,1.0495524548812754,0.4540479486028781,5,m,0,0,18,0
19764,5ftt_18_exponential,476.8719837533852,9332.698874599273,5,f,1,1,18,0
19765,5ttt_18_exponential,479.53215368706276,23526.36260289171,5,t,1,1,18,0
19766,5mtt_18_exponential,449.9244381004437,9979.280582125075,5,m,1,1,18,0
19767,5tffNone_18_exponential,2.5498753589040515,1.4737996301748097,5,t,0,0,18,0
19768,5fff_18_exponential,227.05054453769685,168.6738574383889,5,f,0,0,18,0
19769,5mff_18_exponential,3.25527940874027,2.343755088825387,5,m,0,0,18,0
19770,5ftt_18_exponential,467.3445077123395,7733.020405161653,5,f,1,1,18,0
19771,5ttt_18_exponential,480.64840464614974,17520.77720460791,5,t,1,1,18,0
19772,5mtt_18_exponential,502.96321933119526,29682.583381833272,5,m,1,1,18,0
19773,5tffNone_18_exponential,0.917561938878908,0.39176994255344827,5,t,0,0,18,0
19774,5fff_18_exponential,235.74461048784892,183.13306826199712,5,f,0,0,18,0
19775,5mff_18_exponential,4.798011439851652,3.1276092735894667,5,m,0,0,18,0
19776,5ftt_18_exponential,545.1763787533525,24401.525711866,5,f,1,1,18,0
19777,5ttt_18_exponential,466.8392538003727,12089.23223331866,5,t,1,1,18,0
19778,5mtt_18_exponential,481.0685380188616,18166.76569204268,5,m,1,1,18,0
19779,5tffNone_18_exponential,1.6587132747523472,1.1205010631718104,5,t,0,0,18,0
19780,5fff_18_exponential,204.33229860215457,141.86756728021317,5,f,0,0,18,0
19781,5mff_18_exponential,1.0348059679217616,0.42350681963490244,5,m,0,0,18,0
19782,5ftt_18_exponential,534.0134552334539,24253.614000157053,5,f,1,1,18,0
19783,5ttt_18_exponential,480.24669586462426,18688.2943377044,5,t,1,1,18,0
19784,5mtt_18_exponential,492.42519015707813,18710.579124806103,5,m,1,1,18,0
19785,5tffNone_18_exponential,1.6025972261781978,0.6011184308405758,5,t,0,0,18,0
19786,5fff_18_exponential,7.202077606253241e-12,1.4100375525799187e-25,5,f,0,0,18,0
19787,5mff_18_exponential,2.4469514847969327,1.3198065936464716,5,m,0,0,18,0
19788,5ftt_18_exponential,538.2688299849202,15170.174197714363,5,f,1,1,18,0
19789,5ttt_18_exponential,463.4046041641081,16323.219982707458,5,t,1,1,18,0
19790,5mtt_18_exponential,478.8321956645545,23131.147234106484,5,m,1,1,18,0
19791,5tffNone_18_exponential,2.040724191765105,1.2480395648698652,5,t,0,0,18,0
19792,5fff_18_exponential,238.83511240733375,188.08466757141653,5,f,0,0,18,0
19793,5mff_18_exponential,3.1017524553366025,1.5488899732630346,5,m,0,0,18,0
19794,5ftt_18_exponential,543.1149072425993,23706.315965139504,5,f,1,1,18,0
19795,5ttt_18_exponential,478.2760967175316,23189.240813914977,5,t,1,1,18,0
19796,5mtt_18_exponential,484.8103358308227,12935.451184529695,5,m,1,1,18,0
19797,5tffNone_18_exponential,1.1855836984187984,0.4454077806844088,5,t,0,0,18,0
19798,5fff_18_exponential,181.96377283051123,119.10597296053889,5,f,0,0,18,0
19799,5mff_18_exponential,1.0501333702258118,0.4621495978817432,5,m,0,0,18,0
19800,6ftt_18_uniform,35.526500410326975,24.40921027891284,6,f,1,1,18,1
19801,6ttt_18_uniform,32.788074832775244,15.204429016474428,6,t,1,1,18,1
19802,6mtt_18_uniform,26.16476717500686,12.982668656515646,6,m,1,1,18,1
19803,6tffNone_18_uniform,15.14669368547734,4.249551400321375,6,t,0,0,18,1
19804,6fff_18_uniform,14.519213151935649,4.209218517798882,6,f,0,0,18,1
19805,6mff_18_uniform,20.47450299596231,7.73719639372299,6,m,0,0,18,1
19806,6ftt_18_uniform,29.676492630970337,16.683421807504054,6,f,1,1,18,1
19807,6ttt_18_uniform,33.9182293316107,21.517130415296798,6,t,1,1,18,1
19808,6mtt_18_uniform,32.028912558334284,19.7796789611104,6,m,1,1,18,1
19809,6tffNone_18_uniform,21.16285384401117,7.619083972619594,6,t,0,0,18,1
19810,6fff_18_uniform,15.761873370713982,4.999636802360487,6,f,0,0,18,1
19811,6mff_18_uniform,18.102409297920055,5.798406836620867,6,m,0,0,18,1
19812,6ftt_18_uniform,40.39556476759016,29.987553966341967,6,f,1,1,18,1
19813,6ttt_18_uniform,29.989254273836618,15.892322956907831,6,t,1,1,18,1
19814,6mtt_18_uniform,31.0597930418356,19.243408355197836,6,m,1,1,18,1
19815,6tffNone_18_uniform,15.500299481909716,4.439405170696694,6,t,0,0,18,1
19816,6fff_18_uniform,13.871156869601501,3.3202851942760714,6,f,0,0,18,1
19817,6mff_18_uniform,19.149753700622234,5.939604538820097,6,m,0,0,18,1
19818,6ftt_18_uniform,36.199630151985026,25.313362549560566,6,f,1,1,18,1
19819,6ttt_18_uniform,20.450302590256655,8.108486232415881,6,t,1,1,18,1
19820,6mtt_18_uniform,31.86749425484608,17.569935984338926,6,m,1,1,18,1
19821,6tffNone_18_uniform,15.06512020404315,3.9594173461466506,6,t,0,0,18,1
19822,6fff_18_uniform,21.304709193194405,7.868659548410586,6,f,0,0,18,1
19823,6mff_18_uniform,23.690428519652674,10.183825800802051,6,m,0,0,18,1
19824,6ftt_18_uniform,33.58472694987301,19.33225468417626,6,f,1,1,18,1
19825,6ttt_18_uniform,32.6349708489842,20.728292949145168,6,t,1,1,18,1
19826,6mtt_18_uniform,30.602490040750236,17.382719638416106,6,m,1,1,18,1
19827,6tffNone_18_uniform,18.109598109702326,5.978717414600901,6,t,0,0,18,1
19828,6fff_18_uniform,12.416385519924988,2.8549676422441332,6,f,0,0,18,1
19829,6mff_18_uniform,14.411433988594547,3.3824742305955886,6,m,0,0,18,1
19830,6ftt_18_uniform,28.443651704977217,13.746161053656365,6,f,1,1,18,1
19831,6ttt_18_uniform,27.179233686799357,13.457100936165368,6,t,1,1,18,1
19832,6mtt_18_uniform,32.29512666969389,19.717494447422343,6,m,1,1,18,1
19833,6tffNone_18_uniform,13.286459327746629,3.519068170770265,6,t,0,0,18,1
19834,6fff_18_uniform,13.87160680054357,3.6135399983437755,6,f,0,0,18,1
19835,6mff_18_uniform,23.454328572314335,10.009372060752003,6,m,0,0,18,1
19836,6ftt_18_uniform,42.94182110716788,34.87982052686367,6,f,1,1,18,1
19837,6ttt_18_uniform,20.89802078492772,8.144833606526651,6,t,1,1,18,1
19838,6mtt_18_uniform,32.17745219485326,20.669601451991106,6,m,1,1,18,1
19839,6tffNone_18_uniform,15.708205631547367,4.415162618798414,6,t,0,0,18,1
19840,6fff_18_uniform,10.433922342898958,2.006440320274635,6,f,0,0,18,1
19841,6mff_18_uniform,14.960877313815375,4.210167705952446,6,m,0,0,18,1
19842,6ftt_18_uniform,28.90022734332507,15.550651408523242,6,f,1,1,18,1
19843,6ttt_18_uniform,29.412708784070333,16.444326548964955,6,t,1,1,18,1
19844,6mtt_18_uniform,36.78730467326976,23.41534473748156,6,m,1,1,18,1
19845,6tffNone_18_uniform,15.350018794871064,4.144279984967442,6,t,0,0,18,1
19846,6fff_18_uniform,18.61887400833904,6.223803842546934,6,f,0,0,18,1
19847,6mff_18_uniform,17.921020277791595,5.685889346182615,6,m,0,0,18,1
19848,6ftt_18_uniform,32.65623603641613,20.925853912822443,6,f,1,1,18,1
19849,6ttt_18_uniform,27.86508227006255,12.082896789139708,6,t,1,1,18,1
19850,6mtt_18_uniform,26.582166394933544,11.888669590070498,6,m,1,1,18,1
19851,6tffNone_18_uniform,14.048595414684284,3.7096975405011268,6,t,0,0,18,1
19852,6fff_18_uniform,19.746498595528536,7.183682528865256,6,f,0,0,18,1
19853,6mff_18_uniform,17.102656362319888,5.301104144383396,6,m,0,0,18,1
19854,6ftt_18_uniform,32.84322892089656,22.12388645510769,6,f,1,1,18,1
19855,6ttt_18_uniform,44.04336705814142,36.04626388472087,6,t,1,1,18,1
19856,6mtt_18_uniform,31.172672923412943,18.19337367876892,6,m,1,1,18,1
19857,6tffNone_18_uniform,16.949221339525497,5.151884258396881,6,t,0,0,18,1
19858,6fff_18_uniform,10.247632485405328,1.9314518719796645,6,f,0,0,18,1
19859,6mff_18_uniform,16.5520915820383,4.577600252738295,6,m,0,0,18,1
